new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used
728,python scripting,—,—,0.1,no_match,insufficient_confidence
729,trabalho independente,—,—,0.18,no_match,insufficient_confidence
730,dimensional modeling,55,Modelagem de Dados,0.58,matched,ai_rerank
731,user stories,—,—,0.0,no_match,insufficient_confidence
732,análise de fluxo de caixa,—,—,0.0,no_match,insufficient_confidence
733,comunicação transparente,2,Comunicação Assertiva,0.91,matched,ai_rerank
734,visão estratégica de produto,14,Visão de Produto,1.0,matched,ai_rerank
735,information security,—,—,0.0,no_match,insufficient_confidence
736,merge,—,—,0.0,no_match,insufficient_confidence
737,vontade de aprender,—,—,0.01,no_match,insufficient_confidence
738,performance de modelos,55,Modelagem de Dados,1.0,matched,ai_rerank
739,resolução de conflitos,3,Resolução de Conflitos,1.0,matched,fuzzy_match
740,big data spark,—,—,0.0,no_match,insufficient_confidence
741,HuggingFace,86,Hugging Face,1.0,matched,fuzzy_match
742,organizational effectiveness,—,—,0.0,no_match,insufficient_confidence
743,Git,72,Versionamento de Código,0.82,matched,ai_rerank
744,postgres,58,PostgreSQL,0.99,matched,ai_rerank
745,presenting to stakeholders,—,—,0.46,no_match,insufficient_confidence
746,negotiation,—,—,0.0,no_match,insufficient_confidence
747,kubectl,—,—,0.0,no_match,insufficient_confidence
748,good writing,—,—,0.0,no_match,insufficient_confidence
749,transformação organizacional,28,Gestão de Mudanças,1.0,matched,ai_rerank
750,kafka,54,Streaming de Dados,0.89,matched,ai_rerank
751,mediation skills,—,—,0.0,no_match,insufficient_confidence
752,falar em público,—,—,0.0,no_match,insufficient_confidence
753,autogestão,11,Autogestão,1.0,matched,fuzzy_match
754,espírito de equipe,—,—,0.03,no_match,insufficient_confidence
755,liderança de time,25,Liderança Técnica,0.68,matched,ai_rerank
756,talent sourcing,—,—,0.0,no_match,insufficient_confidence
757,ggplot2,—,—,0.0,no_match,insufficient_confidence
758,gestão de talentos,28,Gestão de Mudanças,0.81,matched,ai_rerank
759,financial scenarios,—,—,0.0,no_match,insufficient_confidence
760,insights communication,—,—,0.02,no_match,insufficient_confidence
761,critical decision making,—,—,0.0,no_match,insufficient_confidence
762,machine learning engineer,40,Machine Learning,0.86,matched,ai_rerank
763,HuggingFace,86,Hugging Face,1.0,matched,fuzzy_match
764,comunicação verbal,2,Comunicação Assertiva,0.97,matched,ai_rerank
765,apresentar ideias,22,Apresentação e Oratória,0.89,matched,ai_rerank
766,planejamento empresarial,27,Planejamento Estratégico,0.83,matched,ai_rerank
767,commits,—,—,0.0,no_match,insufficient_confidence
768,Terraform,69,Infrastructure as Code,0.94,matched,ai_rerank
769,redes neurais profundas,41,Deep Learning,1.0,matched,ai_rerank
770,gerenciar prazos,18,Gestão de Projetos,0.94,matched,ai_rerank
771,desenvolvimento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
772,innovative solutions,—,—,0.0,no_match,insufficient_confidence
773,data manipulation,—,—,0.0,no_match,insufficient_confidence
774,JAVA,34,Java,1.0,matched,fuzzy_match
775,proteção de dados,71,Segurança de Dados,1.0,matched,ai_rerank
776,gestão de mudanças,28,Gestão de Mudanças,1.0,matched,fuzzy_match
777,intellectual curiosity,—,—,0.0,no_match,insufficient_confidence
778,análise de demonstrativos,91,Análise Financeira,0.89,matched,ai_rerank
779,making decisions,—,—,0.0,no_match,insufficient_confidence
780,design de sistemas,74,Arquitetura de Software,0.63,matched,ai_rerank
781,kafka,54,Streaming de Dados,0.89,matched,ai_rerank
782,fórmulas excel,78,Excel Avançado,0.88,matched,ai_rerank
783,scripts bash,38,Bash e Shell Script,1.0,matched,ai_rerank
784,descriptive analytics,—,—,0.0,no_match,insufficient_confidence
785,aprendizagem contínua,12,Aprendizado Contínuo,1.0,matched,ai_rerank
786,adaptive mindset,—,—,0.0,no_match,insufficient_confidence
787,negociação de salários,5,Negociação,0.96,matched,ai_rerank
788,JS,—,—,0.45,no_match,insufficient_confidence
789,disruptive thinking,—,—,0.0,no_match,insufficient_confidence
790,emotional resilience,—,—,0.0,no_match,insufficient_confidence
791,code review,—,—,0.0,no_match,insufficient_confidence
792,Excel,78,Excel Avançado,0.71,matched,ai_rerank
793,liderança humana,25,Liderança Técnica,0.88,matched,ai_rerank
794,mentorship skills,—,—,0.02,no_match,insufficient_confidence
795,roadmap de produto,87,Gestão de Produto,1.0,matched,ai_rerank
796,js,—,—,0.45,no_match,insufficient_confidence
797,mlflow,84,MLflow,1.0,matched,fuzzy_match
798,privacidade de dados,39,Análise de Dados,0.97,matched,ai_rerank
799,tableau public,—,—,0.38,no_match,insufficient_confidence
800,SQL queries,32,SQL,0.62,matched,ai_rerank
801,learning new skills,—,—,0.0,no_match,insufficient_confidence
802,soluções inovadoras,—,—,0.02,no_match,insufficient_confidence
803,cli scripting,—,—,0.0,no_match,insufficient_confidence
804,microservices architecture,75,Microsserviços,0.89,matched,ai_rerank
805,HuggingFace,86,Hugging Face,1.0,matched,fuzzy_match
806,model evaluation,—,—,0.05,no_match,insufficient_confidence
807,planilhas,—,—,0.0,no_match,insufficient_confidence
808,testes A/B,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
809,ML flow,84,MLflow,1.0,matched,ai_rerank
810,mentalidade data-driven,—,—,0.0,no_match,insufficient_confidence
811,critical evaluation,—,—,0.0,no_match,insufficient_confidence
812,compliance program,—,—,0.42,no_match,insufficient_confidence
813,microsserviços,75,Microsserviços,1.0,matched,fuzzy_match
814,BI reports,—,—,0.04,no_match,insufficient_confidence
815,problem-solving,—,—,0.01,no_match,insufficient_confidence
816,strategic negotiation,—,—,0.0,no_match,insufficient_confidence
817,emotional maturity,—,—,0.0,no_match,insufficient_confidence
818,autonomia,11,Autogestão,0.91,matched,ai_rerank
819,deep learning development,41,Deep Learning,0.88,matched,ai_rerank
820,negotiating disagreements,—,—,0.0,no_match,insufficient_confidence
821,pg,—,—,0.0,no_match,insufficient_confidence
822,pg,—,—,0.0,no_match,insufficient_confidence
823,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
824,commits,—,—,0.0,no_match,insufficient_confidence
825,tableau,77,Tableau,1.0,matched,fuzzy_match
826,modelagem estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
827,macros excel,—,—,0.0,no_match,insufficient_confidence
828,arquitetura de dados,60,Redis,1.0,matched,ai_rerank
829,excel avançado,78,Excel Avançado,1.0,matched,fuzzy_match
830,mlflow models,84,MLflow,1.0,matched,ai_rerank
831,spark dataframes,—,—,0.15,no_match,insufficient_confidence
832,datadog,—,—,0.0,no_match,insufficient_confidence
833,jenkins,—,—,0.0,no_match,insufficient_confidence
834,sql,32,SQL,1.0,matched,fuzzy_match
835,entrepreneurship,—,—,0.0,no_match,insufficient_confidence
836,conflict mitigation,—,—,0.0,no_match,insufficient_confidence
837,identificar causas raiz,7,Resolução de Problemas,1.0,matched,ai_rerank
838,pipeline de ML,—,—,0.08,no_match,insufficient_confidence
839,next.js,—,—,0.01,no_match,insufficient_confidence
840,pensamento lógico,6,Pensamento Crítico,0.97,matched,ai_rerank
841,expressing ideas clearly,—,—,0.0,no_match,insufficient_confidence
842,empatia,—,—,0.0,no_match,insufficient_confidence
843,conduzir workshops,20,Facilitação,1.0,matched,ai_rerank
844,critical mindset,—,—,0.0,no_match,insufficient_confidence
845,estatística com R,33,R,0.98,matched,ai_rerank
846,org development,—,—,0.0,no_match,insufficient_confidence
847,understanding customers,—,—,0.0,no_match,insufficient_confidence
848,logging,—,—,0.26,no_match,insufficient_confidence
849,negotiation skills,—,—,0.0,no_match,insufficient_confidence
850,event-driven data,—,—,0.0,no_match,insufficient_confidence
851,MapReduce,—,—,0.0,no_match,insufficient_confidence
852,facilitar workshops,20,Facilitação,1.0,matched,ai_rerank
853,excel,78,Excel Avançado,0.71,matched,ai_rerank
854,handling disagreements,—,—,0.0,no_match,insufficient_confidence
855,aligning expectations,—,—,0.0,no_match,insufficient_confidence
856,estatística descritiva,49,Estatística Aplicada,0.76,matched,ai_rerank
857,monitoramento e observabilidade,70,Monitoramento e Observabilidade,1.0,matched,fuzzy_match
858,sourcing de talentos,—,—,0.06,no_match,insufficient_confidence
859,hiring,—,—,0.0,no_match,insufficient_confidence
860,objectives and key results,—,—,0.0,no_match,insufficient_confidence
861,organizational values,—,—,0.0,no_match,insufficient_confidence
862,liderança de colaboradores,25,Liderança Técnica,0.87,matched,ai_rerank
863,design thinking,89,Design Thinking,1.0,matched,fuzzy_match
864,modelagem relacional,55,Modelagem de Dados,1.0,matched,ai_rerank
865,clustering,—,—,0.0,no_match,insufficient_confidence
866,document writing,—,—,0.0,no_match,insufficient_confidence
867,gitlab CI,72,Versionamento de Código,0.82,matched,ai_rerank
868,processamento de texto,42,Processamento de Linguagem Natural,1.0,matched,ai_rerank
869,data architecture,—,—,0.01,no_match,insufficient_confidence
870,autoconsciência emocional,4,Inteligência Emocional,0.7,matched,ai_rerank
871,data security,—,—,0.0,no_match,insufficient_confidence
872,controle de versão,—,—,0.0,no_match,insufficient_confidence
873,People Management,—,—,0.0,no_match,insufficient_confidence
874,setting strategy,—,—,0.0,no_match,insufficient_confidence
875,Redis,60,Redis,1.0,matched,fuzzy_match
876,Scala,37,Scala,1.0,matched,fuzzy_match
877,SQL postgres,58,PostgreSQL,0.83,matched,ai_rerank
878,regulatory compliance,—,—,0.13,no_match,insufficient_confidence
879,estratégia de branches,—,—,0.0,no_match,insufficient_confidence
880,cliente em primeiro lugar,—,—,0.0,no_match,insufficient_confidence
881,deep learning development,41,Deep Learning,0.88,matched,ai_rerank
882,bash,38,Bash e Shell Script,0.96,matched,ai_rerank
883,análise de balanço,—,—,0.0,no_match,insufficient_confidence
884,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
885,práticas ágeis,19,Metodologias Ágeis,1.0,matched,ai_rerank
886,candidate selection,—,—,0.0,no_match,insufficient_confidence
887,normalização de dados,33,R,0.96,matched,ai_rerank
888,tensorflow,—,—,0.0,no_match,insufficient_confidence
889,real-time processing,—,—,0.0,no_match,insufficient_confidence
890,SQS,—,—,0.0,no_match,insufficient_confidence
891,emotional self-regulation,—,—,0.0,no_match,insufficient_confidence
892,aprendizado autodidata,12,Aprendizado Contínuo,0.98,matched,ai_rerank
893,project oversight,—,—,0.0,no_match,insufficient_confidence
894,data wrangling,—,—,0.0,no_match,insufficient_confidence
895,modelagem de dados,55,Modelagem de Dados,1.0,matched,fuzzy_match
896,product sense,—,—,0.0,no_match,insufficient_confidence
897,decision making,—,—,0.0,no_match,insufficient_confidence
898,aquisição de talentos,—,—,0.1,no_match,insufficient_confidence
899,UX research,88,UX Research,1.0,matched,fuzzy_match
900,postgresql,58,PostgreSQL,1.0,matched,fuzzy_match
901,alerting,—,—,0.0,no_match,insufficient_confidence
902,postgresql,58,PostgreSQL,1.0,matched,fuzzy_match
903,corporate training,—,—,0.0,no_match,insufficient_confidence
904,gestão de pessoas,1,Gestão de Pessoas,1.0,matched,fuzzy_match
905,Employer Branding,99,Employer Branding,1.0,matched,fuzzy_match
906,real-time data,—,—,0.0,no_match,insufficient_confidence
907,design sprint,—,—,0.0,no_match,insufficient_confidence
908,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
909,team building,—,—,0.0,no_match,insufficient_confidence
910,risk management,—,—,0.0,no_match,insufficient_confidence
911,aws infrastructure,66,AWS,0.86,matched,ai_rerank
912,time series analysis,—,—,0.0,no_match,insufficient_confidence
913,programação em R,37,Scala,0.98,matched,ai_rerank
914,negociação estratégica,5,Negociação,1.0,matched,ai_rerank
915,saber se comunicar,—,—,0.0,no_match,insufficient_confidence
916,comunicação de feedbacks,2,Comunicação Assertiva,1.0,matched,ai_rerank
917,gestão das próprias emoções,4,Inteligência Emocional,0.98,matched,ai_rerank
918,meeting facilitation,—,—,0.1,no_match,insufficient_confidence
919,planejamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
920,ARIMA,—,—,0.0,no_match,insufficient_confidence
921,transformações dbt,80,dbt,0.97,matched,ai_rerank
922,ETL,52,ETL e ELT,0.99,matched,ai_rerank
923,cultura e clima,—,—,0.42,no_match,insufficient_confidence
924,raciocínio lógico,—,—,0.0,no_match,insufficient_confidence
925,excel avançado,78,Excel Avançado,1.0,matched,fuzzy_match
926,gerenciar prazos,18,Gestão de Projetos,0.94,matched,ai_rerank
927,python fastapi,62,FastAPI,1.0,matched,ai_rerank
928,pull request,—,—,0.0,no_match,insufficient_confidence
929,employer marketing,99,Employer Branding,0.96,matched,ai_rerank
930,meeting facilitation,—,—,0.1,no_match,insufficient_confidence
931,inovação,29,Inovação,1.0,matched,fuzzy_match
932,decision analysis,—,—,0.0,no_match,insufficient_confidence
933,terraform,69,Infrastructure as Code,0.94,matched,ai_rerank
934,entrevistas de emprego,—,—,0.0,no_match,insufficient_confidence
935,monitoramento e observabilidade,70,Monitoramento e Observabilidade,1.0,matched,fuzzy_match
936,prompt tracking,—,—,0.04,no_match,insufficient_confidence
937,visualização de dados,33,R,1.0,matched,ai_rerank
938,python developer,—,—,0.09,no_match,insufficient_confidence
939,computer vision,—,—,0.0,no_match,insufficient_confidence
940,indicadores financeiros,91,Análise Financeira,1.0,matched,ai_rerank
941,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
942,agile methodologies,—,—,0.0,no_match,insufficient_confidence
943,gestão de stakeholders,26,Gestão de Stakeholders,1.0,matched,fuzzy_match
944,microsoft excel,78,Excel Avançado,0.95,matched,ai_rerank
945,grafana,—,—,0.0,no_match,insufficient_confidence
946,career mentoring,—,—,0.0,no_match,insufficient_confidence
947,generative AI,—,—,0.0,no_match,insufficient_confidence
948,bigquery,56,Data Warehouse,0.9,matched,ai_rerank
949,openai api,—,—,0.0,no_match,insufficient_confidence
950,PBI,—,—,0.0,no_match,insufficient_confidence
951,validação cruzada,—,—,0.0,no_match,insufficient_confidence
952,technical team guidance,—,—,0.0,no_match,insufficient_confidence
953,liderança de equipes,25,Liderança Técnica,1.0,matched,ai_rerank
954,linguagem R,33,R,1.0,matched,ai_rerank
955,strategic mindset,—,—,0.0,no_match,insufficient_confidence
956,fine-tuning,43,Large Language Models,0.85,matched,ai_rerank
957,IA generativa,—,—,0.0,no_match,insufficient_confidence
958,ML pipeline,—,—,0.48,no_match,insufficient_confidence
959,shell automation,—,—,0.07,no_match,insufficient_confidence
960,CNN,—,—,0.0,no_match,insufficient_confidence
961,design técnico,—,—,0.0,no_match,insufficient_confidence
962,statistical analysis,—,—,0.0,no_match,insufficient_confidence
963,team culture,—,—,0.0,no_match,insufficient_confidence
964,comunicar insights,—,—,0.01,no_match,insufficient_confidence
965,java backend,34,Java,1.0,matched,ai_rerank
966,model metrics,46,Avaliação de Modelos,0.9,matched,ai_rerank
967,excel avançado,78,Excel Avançado,1.0,matched,fuzzy_match
968,scala programming,37,Scala,1.0,matched,ai_rerank
969,MLflow,84,MLflow,1.0,matched,fuzzy_match
970,object detection,—,—,0.0,no_match,insufficient_confidence
971,orquestração de workflows,53,Orquestração de Pipelines,1.0,matched,ai_rerank
972,retrospectiva,—,—,0.0,no_match,insufficient_confidence
973,looker reports,—,—,0.35,no_match,insufficient_confidence
974,Scala,37,Scala,1.0,matched,fuzzy_match
975,PSQL,—,—,0.07,no_match,insufficient_confidence
976,access control,—,—,0.0,no_match,insufficient_confidence
977,k8s cluster,—,—,0.0,no_match,insufficient_confidence
978,complex problem solving,—,—,0.45,no_match,insufficient_confidence
979,collaboration,—,—,0.0,no_match,insufficient_confidence
980,data storytelling,—,—,0.13,no_match,insufficient_confidence
981,ML pipeline,—,—,0.48,no_match,insufficient_confidence
982,planejamento anual,27,Planejamento Estratégico,0.96,matched,ai_rerank
983,data build tool,—,—,0.0,no_match,insufficient_confidence
984,emotional management,—,—,0.0,no_match,insufficient_confidence
985,design centrado no humano,—,—,0.0,no_match,insufficient_confidence
986,empatia com o cliente,—,—,0.01,no_match,insufficient_confidence
987,financial analysis,—,—,0.01,no_match,insufficient_confidence
988,tableau,77,Tableau,1.0,matched,fuzzy_match
989,relatórios power bi,76,Power BI,1.0,matched,ai_rerank
990,logical thinking,—,—,0.0,no_match,insufficient_confidence
991,facilitation techniques,20,Facilitação,0.71,matched,ai_rerank
992,NLP,42,Processamento de Linguagem Natural,0.96,matched,ai_rerank
993,looker studio,—,—,0.4,no_match,insufficient_confidence
994,model evaluation,—,—,0.05,no_match,insufficient_confidence
995,data ingestion,—,—,0.0,no_match,insufficient_confidence
996,visão estratégica de produto,14,Visão de Produto,1.0,matched,ai_rerank
997,automação de build,—,—,0.06,no_match,insufficient_confidence
998,income statement,—,—,0.0,no_match,insufficient_confidence
999,data security,—,—,0.0,no_match,insufficient_confidence
1000,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
1001,valores organizacionais,—,—,0.26,no_match,insufficient_confidence
1002,critical evaluation,—,—,0.0,no_match,insufficient_confidence
1003,regulação emocional,—,—,0.11,no_match,insufficient_confidence
1004,inferência estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
1005,regression models,—,—,0.0,no_match,insufficient_confidence
1006,objectives and key results,—,—,0.0,no_match,insufficient_confidence
1007,RCA,—,—,0.0,no_match,insufficient_confidence
1008,cultura de time,—,—,0.24,no_match,insufficient_confidence
1009,criptografia,71,Segurança de Dados,0.95,matched,ai_rerank
1010,vector databases,—,—,0.0,no_match,insufficient_confidence
1011,feature selection,—,—,0.0,no_match,insufficient_confidence
1012,pensar como PM,—,—,0.0,no_match,insufficient_confidence
1013,facilitação,20,Facilitação,1.0,matched,fuzzy_match
1014,azure services,68,Azure,0.61,matched,ai_rerank
1015,pensamento estratégico,17,Pensamento Estratégico,1.0,matched,fuzzy_match
1016,decisão estratégica,17,Pensamento Estratégico,0.88,matched,ai_rerank
1017,entrepreneurial thinking,—,—,0.0,no_match,insufficient_confidence
1018,consistência de dados,55,Modelagem de Dados,1.0,matched,ai_rerank
1019,Langfuse,85,Langfuse,1.0,matched,fuzzy_match
1020,entrepreneurial mindset,—,—,0.0,no_match,insufficient_confidence
1021,web services,—,—,0.39,no_match,insufficient_confidence
1022,database queries,—,—,0.02,no_match,insufficient_confidence
1023,transformers library,—,—,0.0,no_match,insufficient_confidence
1024,reconhecimento óptico de caracteres,—,—,0.0,no_match,insufficient_confidence
1025,aws RDS,66,AWS,0.75,matched,ai_rerank
1026,objectives and key results,—,—,0.0,no_match,insufficient_confidence
1027,aws lambda,66,AWS,0.59,matched,ai_rerank
1028,valuation,—,—,0.11,no_match,insufficient_confidence
1029,azure ML,—,—,0.1,no_match,insufficient_confidence
1030,vue.js,—,—,0.0,no_match,insufficient_confidence
1031,GCP,67,Google Cloud Platform,0.98,matched,ai_rerank
1032,company culture,—,—,0.0,no_match,insufficient_confidence
1033,Bash,38,Bash e Shell Script,0.96,matched,ai_rerank
1034,nodejs,—,—,0.0,no_match,insufficient_confidence
1035,workshop facilitation,20,Facilitação,0.99,matched,ai_rerank
1036,test automation,—,—,0.01,no_match,insufficient_confidence
1037,customer-centric,—,—,0.0,no_match,insufficient_confidence
1038,SQL analytics,—,—,0.06,no_match,insufficient_confidence
1039,tidyverse,—,—,0.0,no_match,insufficient_confidence
1040,vector search,—,—,0.0,no_match,insufficient_confidence
1041,change communication,—,—,0.0,no_match,insufficient_confidence
1042,DRE,—,—,0.0,no_match,insufficient_confidence
1043,autonomia,11,Autogestão,0.91,matched,ai_rerank
1044,cash flow analysis,—,—,0.0,no_match,insufficient_confidence
1045,pull request,—,—,0.0,no_match,insufficient_confidence
1046,postgresql,58,PostgreSQL,1.0,matched,fuzzy_match
1047,migração de dados,51,Engenharia de Dados,0.91,matched,ai_rerank
1048,written communication,—,—,0.0,no_match,insufficient_confidence
1049,maturidade emocional,—,—,0.07,no_match,insufficient_confidence
1050,RAG,—,—,0.0,no_match,insufficient_confidence
1051,learning programs,—,—,0.14,no_match,insufficient_confidence
1052,project delivery,—,—,0.0,no_match,insufficient_confidence
1053,metrics,—,—,0.26,no_match,insufficient_confidence
1054,gerenciar equipes,1,Gestão de Pessoas,0.79,matched,ai_rerank
1055,eks,—,—,0.0,no_match,insufficient_confidence
1056,azure,68,Azure,1.0,matched,fuzzy_match
1057,banco de dados vetorial,44,Embeddings e Busca Vetorial,1.0,matched,ai_rerank
1058,LangChain,83,LangChain,1.0,matched,fuzzy_match
1059,arquitetura de dados,60,Redis,1.0,matched,ai_rerank
1060,recruitment,—,—,0.0,no_match,insufficient_confidence
1061,application performance monitoring,—,—,0.0,no_match,insufficient_confidence
1062,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
1063,LLM deployment,—,—,0.26,no_match,insufficient_confidence
1064,dar feedback,—,—,0.0,no_match,insufficient_confidence
1065,azure machine learning,40,Machine Learning,1.0,matched,fuzzy_match
1066,ELT,52,ETL e ELT,0.91,matched,ai_rerank
1067,design research,88,UX Research,0.85,matched,ai_rerank
1068,snowflake,56,Data Warehouse,0.68,matched,ai_rerank
1069,facilitation skills,—,—,0.2,no_match,insufficient_confidence
1070,pitch de ideias,—,—,0.11,no_match,insufficient_confidence
1071,consultas SQL,32,SQL,1.0,matched,ai_rerank
1072,FastAPI backend,—,—,0.41,no_match,insufficient_confidence
1073,agile mindset,—,—,0.0,no_match,insufficient_confidence
1074,azure devops,—,—,0.13,no_match,insufficient_confidence
1075,document writing,—,—,0.0,no_match,insufficient_confidence
1076,administrar conflitos,3,Resolução de Conflitos,0.75,matched,ai_rerank
1077,definição de OKRs,90,OKRs,1.0,matched,ai_rerank
1078,feedback communication,—,—,0.02,no_match,insufficient_confidence
1079,critical analysis,—,—,0.0,no_match,insufficient_confidence
1080,agile,—,—,0.0,no_match,insufficient_confidence
1081,technical leadership,—,—,0.0,no_match,insufficient_confidence
1082,web API,—,—,0.02,no_match,insufficient_confidence
1083,micro services,—,—,0.05,no_match,insufficient_confidence
1084,APIs com FastAPI,62,FastAPI,1.0,matched,ai_rerank
1085,recrutamento e seleção,95,Recrutamento e Seleção,1.0,matched,fuzzy_match
1086,business analytics,—,—,0.0,no_match,insufficient_confidence
1087,técnicas de facilitação,20,Facilitação,0.53,matched,ai_rerank
1088,dbt transformations,80,dbt,1.0,matched,ai_rerank
1089,design sprint,—,—,0.0,no_match,insufficient_confidence
1090,building APIs,—,—,0.01,no_match,insufficient_confidence
1091,integração de APIs,65,CI/CD,0.85,matched,ai_rerank
1092,negociar com clientes,5,Negociação,0.51,matched,ai_rerank
1093,fluxo de caixa descontado,—,—,0.0,no_match,insufficient_confidence
1094,facilitar workshops,20,Facilitação,1.0,matched,ai_rerank
1095,hadoop ecosystem,82,Hadoop,0.62,matched,ai_rerank
1096,falar em público,—,—,0.0,no_match,insufficient_confidence
1097,probabilidade,—,—,0.01,no_match,insufficient_confidence
1098,azure AI,68,Azure,0.69,matched,ai_rerank
1099,visão de longo prazo,27,Planejamento Estratégico,0.98,matched,ai_rerank
1100,project coordination,—,—,0.0,no_match,insufficient_confidence
1101,system monitoring,—,—,0.0,no_match,insufficient_confidence
1102,cultura de time,—,—,0.24,no_match,insufficient_confidence
1103,LLM monitoring,85,Langfuse,0.98,matched,ai_rerank
1104,building pipelines,—,—,0.05,no_match,insufficient_confidence
1105,product thinking,—,—,0.06,no_match,insufficient_confidence
1106,system design,—,—,0.0,no_match,insufficient_confidence
1107,growth mindset,—,—,0.0,no_match,insufficient_confidence
1108,acompanhar OKRs,90,OKRs,0.96,matched,ai_rerank
1109,pensamento centrado no usuário,89,Design Thinking,0.61,matched,ai_rerank
1110,model fairness,46,Avaliação de Modelos,0.98,matched,ai_rerank
1111,sprints,—,—,0.0,no_match,insufficient_confidence
1112,aprendizado contínuo,12,Aprendizado Contínuo,1.0,matched,fuzzy_match
1113,cliente em primeiro lugar,—,—,0.0,no_match,insufficient_confidence
1114,alinhar expectativas,26,Gestão de Stakeholders,1.0,matched,ai_rerank
1115,lifelong learning,—,—,0.0,no_match,insufficient_confidence
1116,schema design,—,—,0.0,no_match,insufficient_confidence
1117,gestão de riscos,93,Gestão de Riscos,1.0,matched,fuzzy_match
1118,analytics engineering,—,—,0.0,no_match,insufficient_confidence
1119,REST API,61,Desenvolvimento de APIs,0.98,matched,ai_rerank
1120,tableau server,77,Tableau,0.79,matched,ai_rerank
1121,extração de features,—,—,0.02,no_match,insufficient_confidence
1122,text processing,—,—,0.01,no_match,insufficient_confidence
1123,indicadores-chave,—,—,0.05,no_match,insufficient_confidence
1124,goals and key results,—,—,0.0,no_match,insufficient_confidence
1125,análise de séries temporais,47,Séries Temporais,1.0,matched,ai_rerank
1126,documentação,—,—,0.0,no_match,insufficient_confidence
1127,scala,37,Scala,1.0,matched,fuzzy_match
1128,bigquery gcp,67,Google Cloud Platform,0.99,matched,ai_rerank
1129,API architecture,—,—,0.17,no_match,insufficient_confidence
1130,fomentar inovação,—,—,0.06,no_match,insufficient_confidence
1131,huggingface transformers,—,—,0.1,no_match,insufficient_confidence
1132,tabelas dinâmicas,78,Excel Avançado,0.99,matched,ai_rerank
1133,storytelling de dados,21,Storytelling com Dados,1.0,matched,ai_rerank
1134,image classification,—,—,0.01,no_match,insufficient_confidence
1135,IA generativa,—,—,0.0,no_match,insufficient_confidence
1136,SQL básico,—,—,0.06,no_match,insufficient_confidence
1137,SOLID,—,—,0.0,no_match,insufficient_confidence
1138,priorizar tarefas,10,Gestão do Tempo,1.0,matched,ai_rerank
1139,analytical thinking,—,—,0.01,no_match,insufficient_confidence
1140,python data,—,—,0.14,no_match,insufficient_confidence
1141,retrospectiva,—,—,0.0,no_match,insufficient_confidence
1142,technical writing,—,—,0.0,no_match,insufficient_confidence
1143,team leadership,—,—,0.0,no_match,insufficient_confidence
1144,pg,—,—,0.0,no_match,insufficient_confidence
1145,data loading,—,—,0.0,no_match,insufficient_confidence
1146,design de schema,—,—,0.01,no_match,insufficient_confidence
1147,narrative with data,—,—,0.01,no_match,insufficient_confidence
1148,conflict management,—,—,0.0,no_match,insufficient_confidence
1149,execução autônoma,—,—,0.0,no_match,insufficient_confidence
1150,data migration,—,—,0.0,no_match,insufficient_confidence
1151,IaC tools,—,—,0.0,no_match,insufficient_confidence
1152,entrega ágil,—,—,0.0,no_match,insufficient_confidence
1153,applied statistics,—,—,0.0,no_match,insufficient_confidence
1154,liderar tecnicamente,25,Liderança Técnica,1.0,matched,ai_rerank
1155,resolução de problemas,7,Resolução de Problemas,1.0,matched,fuzzy_match
1156,ELT,52,ETL e ELT,0.91,matched,ai_rerank
1157,deploy com docker,63,Docker,0.86,matched,ai_rerank
1158,gerenciar mudanças,28,Gestão de Mudanças,0.99,matched,ai_rerank
1159,entrega de projetos,18,Gestão de Projetos,0.98,matched,ai_rerank
1160,CD pipeline,65,CI/CD,0.99,matched,ai_rerank
1161,GCP,67,Google Cloud Platform,0.98,matched,ai_rerank
1162,task organization,—,—,0.0,no_match,insufficient_confidence
1163,comunicação profissional,23,Escrita Profissional,1.0,matched,ai_rerank
1164,Git,72,Versionamento de Código,0.82,matched,ai_rerank
1165,métricas de modelos,46,Avaliação de Modelos,1.0,matched,ai_rerank
1166,self-starter,—,—,0.0,no_match,insufficient_confidence
1167,resiliência emocional,4,Inteligência Emocional,0.68,matched,ai_rerank
1168,pensamento quantitativo,17,Pensamento Estratégico,0.96,matched,ai_rerank
1169,product discovery,—,—,0.0,no_match,insufficient_confidence
1170,DAX,—,—,0.0,no_match,insufficient_confidence
1171,organização pessoal,96,Desenvolvimento Organizacional,0.73,matched,ai_rerank
1172,service-oriented architecture,—,—,0.0,no_match,insufficient_confidence
1173,hive,—,—,0.0,no_match,insufficient_confidence
1174,document database,—,—,0.0,no_match,insufficient_confidence
1175,cli scripting,—,—,0.0,no_match,insufficient_confidence
