new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used
2149,normalização de dados,33,R,0.96,matched,ai_rerank
123,spark streaming,54,Streaming de Dados,0.96,matched,ai_rerank
1814,planejamento anual,27,Planejamento Estratégico,0.96,matched,ai_rerank
1168,pensamento quantitativo,17,Pensamento Estratégico,0.96,matched,ai_rerank
1825,controlled experiments,50,Experimentação e Testes A/B,0.96,matched,ai_rerank
2590,comunicação de mudanças,28,Gestão de Mudanças,0.96,matched,ai_rerank
1902,LLM tracing,85,Langfuse,0.96,matched,ai_rerank
2678,normalização de dados,33,R,0.96,matched,ai_rerank
360,power bi analytics,76,Power BI,0.96,matched,ai_rerank
2370,excel VBA,78,Excel Avançado,0.97,matched,ai_rerank
840,pensamento lógico,6,Pensamento Crítico,0.97,matched,ai_rerank
3007,mentalidade de crescimento,24,Mentoria,0.97,matched,ai_rerank
2309,acompanhamento de projetos,18,Gestão de Projetos,0.97,matched,ai_rerank
2726,acompanhamento de projetos,18,Gestão de Projetos,0.97,matched,ai_rerank
1763,comunicação verbal,2,Comunicação Assertiva,0.97,matched,ai_rerank
1706,manipulação de dados,51,Engenharia de Dados,0.97,matched,ai_rerank
921,transformações dbt,80,dbt,0.97,matched,ai_rerank
568,privacidade de dados,39,Análise de Dados,0.97,matched,ai_rerank
2513,transformações dbt,80,dbt,0.97,matched,ai_rerank
2806,transformações dbt,80,dbt,0.97,matched,ai_rerank
2190,mentalidade de crescimento,24,Mentoria,0.97,matched,ai_rerank
1637,mentalidade de crescimento,24,Mentoria,0.97,matched,ai_rerank
764,comunicação verbal,2,Comunicação Assertiva,0.97,matched,ai_rerank
104,transformar dados em histórias,39,Análise de Dados,0.97,matched,ai_rerank
2722,API REST,61,Desenvolvimento de APIs,0.97,matched,ai_rerank
440,API REST,61,Desenvolvimento de APIs,0.97,matched,ai_rerank
445,LLMs,83,LangChain,0.97,matched,ai_rerank
1182,LLMs,83,LangChain,0.97,matched,ai_rerank
1880,manipulação de dados,51,Engenharia de Dados,0.97,matched,ai_rerank
2347,advanced postgresql,58,PostgreSQL,0.97,matched,ai_rerank
798,privacidade de dados,39,Análise de Dados,0.97,matched,ai_rerank
149,python para dados,31,Python,0.98,matched,ai_rerank
115,busca semântica,44,Embeddings e Busca Vetorial,0.98,matched,ai_rerank
2764,programação em python,62,FastAPI,0.98,matched,ai_rerank
292,REST API,61,Desenvolvimento de APIs,0.98,matched,ai_rerank
1822,banco postgresql,58,PostgreSQL,0.98,matched,ai_rerank
1312,programação em R,37,Scala,0.98,matched,ai_rerank
1745,estatística com R,33,R,0.98,matched,ai_rerank
2724,REST API,61,Desenvolvimento de APIs,0.98,matched,ai_rerank
336,python para dados,31,Python,0.98,matched,ai_rerank
1253,avaliação de empresas,93,Gestão de Riscos,0.98,matched,ai_rerank
357,python para dados,31,Python,0.98,matched,ai_rerank
2646,REST API,61,Desenvolvimento de APIs,0.98,matched,ai_rerank
2673,gitlab,72,Versionamento de Código,0.98,matched,ai_rerank
1196,avaliação de empresas,93,Gestão de Riscos,0.98,matched,ai_rerank
1210,gitlab,72,Versionamento de Código,0.98,matched,ai_rerank
401,power bi desktop,76,Power BI,0.98,matched,ai_rerank
285,validação de dados,15,Orientação a Dados,0.98,matched,ai_rerank
1757,estatística com R,33,R,0.98,matched,ai_rerank
1159,entrega de projetos,18,Gestão de Projetos,0.98,matched,ai_rerank
1161,GCP,67,Google Cloud Platform,0.98,matched,ai_rerank
1946,análise de vídeo,48,Visão Computacional,0.98,matched,ai_rerank
1099,visão de longo prazo,27,Planejamento Estratégico,0.98,matched,ai_rerank
1103,LLM monitoring,85,Langfuse,0.98,matched,ai_rerank
1110,model fairness,46,Avaliação de Modelos,0.98,matched,ai_rerank
1119,REST API,61,Desenvolvimento de APIs,0.98,matched,ai_rerank
2636,habilidades de apresentação,2,Comunicação Assertiva,0.98,matched,ai_rerank
487,análise de vídeo,48,Visão Computacional,0.98,matched,ai_rerank
2546,mongodb queries,59,MongoDB,0.98,matched,ai_rerank
2567,python para dados,31,Python,0.98,matched,ai_rerank
1031,GCP,67,Google Cloud Platform,0.98,matched,ai_rerank
238,programação em python,62,FastAPI,0.98,matched,ai_rerank
1370,power bi desktop,76,Power BI,0.98,matched,ai_rerank
1698,desenvolvedor python,31,Python,0.98,matched,ai_rerank
1709,microservices,75,Microsserviços,0.98,matched,ai_rerank
2782,avaliação de empresas,93,Gestão de Riscos,0.98,matched,ai_rerank
2805,trace de LLMs,85,Langfuse,0.98,matched,ai_rerank
263,python para dados,31,Python,0.98,matched,ai_rerank
2134,diagnóstico de problemas,7,Resolução de Problemas,0.98,matched,ai_rerank
2537,python para dados,31,Python,0.98,matched,ai_rerank
2538,GitLab,72,Versionamento de Código,0.98,matched,ai_rerank
595,validação de dados,15,Orientação a Dados,0.98,matched,ai_rerank
917,gestão das próprias emoções,4,Inteligência Emocional,0.98,matched,ai_rerank
2156,model fairness,46,Avaliação de Modelos,0.98,matched,ai_rerank
635,previsão de séries temporais,47,Séries Temporais,0.98,matched,ai_rerank
2463,UX,88,UX Research,0.98,matched,ai_rerank
2267,microservices,75,Microsserviços,0.98,matched,ai_rerank
892,aprendizado autodidata,12,Aprendizado Contínuo,0.98,matched,ai_rerank
913,programação em R,37,Scala,0.98,matched,ai_rerank
2428,UX,88,UX Research,0.98,matched,ai_rerank
676,habilidades de apresentação,2,Comunicação Assertiva,0.98,matched,ai_rerank
679,programação em python,62,FastAPI,0.98,matched,ai_rerank
845,estatística com R,33,R,0.98,matched,ai_rerank
1536,gestão das próprias emoções,4,Inteligência Emocional,0.98,matched,ai_rerank
1448,gcp,67,Google Cloud Platform,0.98,matched,ai_rerank
1653,gestão das próprias emoções,4,Inteligência Emocional,0.98,matched,ai_rerank
685,microservices,75,Microsserviços,0.98,matched,ai_rerank
2981,estatística com R,33,R,0.98,matched,ai_rerank
25,ETL,52,ETL e ELT,0.99,matched,ai_rerank
110,análise de dados avançada,39,Análise de Dados,0.99,matched,ai_rerank
116,google cloud services,67,Google Cloud Platform,0.99,matched,ai_rerank
143,análise de texto,42,Processamento de Linguagem Natural,0.99,matched,ai_rerank
2909,modelagem dimensional,55,Modelagem de Dados,0.99,matched,ai_rerank
1542,postgres,58,PostgreSQL,0.99,matched,ai_rerank
1537,A/B testing,50,Experimentação e Testes A/B,0.99,matched,ai_rerank
1535,CI pipeline,65,CI/CD,0.99,matched,ai_rerank
1527,efetividade organizacional,96,Desenvolvimento Organizacional,0.99,matched,ai_rerank
1604,detecção de anomalias,47,Séries Temporais,0.99,matched,ai_rerank
1591,workshop facilitation,20,Facilitação,0.99,matched,ai_rerank
2810,detecção de anomalias,47,Séries Temporais,0.99,matched,ai_rerank
183,organizar tarefas,10,Gestão do Tempo,0.99,matched,ai_rerank
181,detecção de anomalias,47,Séries Temporais,0.99,matched,ai_rerank
2901,deploy automatizado,65,CI/CD,0.99,matched,ai_rerank
209,testes de hipótese,49,Estatística Aplicada,0.99,matched,ai_rerank
198,container deployment,64,Kubernetes,0.99,matched,ai_rerank
2760,gerenciar partes interessadas,26,Gestão de Stakeholders,0.99,matched,ai_rerank
252,power bi service,76,Power BI,0.99,matched,ai_rerank
2698,oratória,22,Apresentação e Oratória,0.99,matched,ai_rerank
2696,integração contínua,65,CI/CD,0.99,matched,ai_rerank
311,observabilidade,70,Monitoramento e Observabilidade,0.99,matched,ai_rerank
289,pensar no longo prazo,17,Pensamento Estratégico,0.99,matched,ai_rerank
1508,fast api,62,FastAPI,0.99,matched,ai_rerank
1478,gerenciar partes interessadas,26,Gestão de Stakeholders,0.99,matched,ai_rerank
1473,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
1640,spring framework,34,Java,0.99,matched,ai_rerank
383,fine-tuning LLMs,43,Large Language Models,0.99,matched,ai_rerank
375,deploy automatizado,65,CI/CD,0.99,matched,ai_rerank
366,testes de hipótese,49,Estatística Aplicada,0.99,matched,ai_rerank
329,lang chain,83,LangChain,0.99,matched,ai_rerank
328,governança de dados,71,Segurança de Dados,0.99,matched,ai_rerank
421,postgresql optimization,58,PostgreSQL,0.99,matched,ai_rerank
402,lang chain,83,LangChain,0.99,matched,ai_rerank
2650,decisão sob incerteza,8,Tomada de Decisão,0.99,matched,ai_rerank
2551,postgres,58,PostgreSQL,0.99,matched,ai_rerank
2548,governança de dados,71,Segurança de Dados,0.99,matched,ai_rerank
468,gerenciamento de pessoas,1,Gestão de Pessoas,0.99,matched,ai_rerank
1624,testes de hipótese,49,Estatística Aplicada,0.99,matched,ai_rerank
1466,liderança de pessoas,1,Gestão de Pessoas,0.99,matched,ai_rerank
1459,container deployment,64,Kubernetes,0.99,matched,ai_rerank
1455,gerenciamento de pessoas,1,Gestão de Pessoas,0.99,matched,ai_rerank
1454,mudança de contexto,9,Adaptabilidade,0.99,matched,ai_rerank
1422,gerenciamento de pessoas,1,Gestão de Pessoas,0.99,matched,ai_rerank
1421,efetividade organizacional,96,Desenvolvimento Organizacional,0.99,matched,ai_rerank
1712,comunicação clara e objetiva,2,Comunicação Assertiva,0.99,matched,ai_rerank
1707,observabilidade,70,Monitoramento e Observabilidade,0.99,matched,ai_rerank
1705,Microsoft Azure,68,Azure,0.99,matched,ai_rerank
536,gerenciamento do tempo,10,Gestão do Tempo,0.99,matched,ai_rerank
516,fast api,62,FastAPI,0.99,matched,ai_rerank
514,resolver conflitos interpessoais,3,Resolução de Conflitos,0.99,matched,ai_rerank
506,compliance,94,Compliance e Regulação,0.99,matched,ai_rerank
2447,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
631,modelagem dimensional,55,Modelagem de Dados,0.99,matched,ai_rerank
630,alinhamento de stakeholders,26,Gestão de Stakeholders,0.99,matched,ai_rerank
609,assumir riscos,30,Empreendedorismo,0.99,matched,ai_rerank
565,contratação,95,Recrutamento e Seleção,0.99,matched,ai_rerank
1416,power bi service,76,Power BI,0.99,matched,ai_rerank
1408,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
1404,código python,31,Python,0.99,matched,ai_rerank
1371,power query excel,78,Excel Avançado,0.99,matched,ai_rerank
1322,comunicar ideias,2,Comunicação Assertiva,0.99,matched,ai_rerank
2408,compliance,94,Compliance e Regulação,0.99,matched,ai_rerank
2501,adaptação a mudanças,9,Adaptabilidade,0.99,matched,ai_rerank
2365,compliance,94,Compliance e Regulação,0.99,matched,ai_rerank
2355,testes de hipótese,49,Estatística Aplicada,0.99,matched,ai_rerank
2443,pensar no longo prazo,17,Pensamento Estratégico,0.99,matched,ai_rerank
713,decisão sob incerteza,8,Tomada de Decisão,0.99,matched,ai_rerank
694,Postgres,58,PostgreSQL,0.99,matched,ai_rerank
2401,transformação de dados para modelos,39,Análise de Dados,0.99,matched,ai_rerank
2382,pensar no longo prazo,17,Pensamento Estratégico,0.99,matched,ai_rerank
1762,detecção de anomalias,47,Séries Temporais,0.99,matched,ai_rerank
1742,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
1290,spring framework,34,Java,0.99,matched,ai_rerank
1287,alinhamento de stakeholders,26,Gestão de Stakeholders,0.99,matched,ai_rerank
1284,direção técnica,25,Liderança Técnica,0.99,matched,ai_rerank
1280,spring framework,34,Java,0.99,matched,ai_rerank
1279,organizar tarefas,10,Gestão do Tempo,0.99,matched,ai_rerank
2277,gerenciar mudanças,28,Gestão de Mudanças,0.99,matched,ai_rerank
744,postgres,58,PostgreSQL,0.99,matched,ai_rerank
823,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
2296,alinhamento de stakeholders,26,Gestão de Stakeholders,0.99,matched,ai_rerank
2194,llm development langchain,83,LangChain,0.99,matched,ai_rerank
2191,fine-tuning huggingface,86,Hugging Face,0.99,matched,ai_rerank
908,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
1811,power bi service,76,Power BI,0.99,matched,ai_rerank
1809,decisão sob incerteza,8,Tomada de Decisão,0.99,matched,ai_rerank
1779,processamento de streams,54,Streaming de Dados,0.99,matched,ai_rerank
1881,CI pipeline,65,CI/CD,0.99,matched,ai_rerank
1853,liderança em tecnologia,25,Liderança Técnica,0.99,matched,ai_rerank
1271,supervised learning,40,Machine Learning,0.99,matched,ai_rerank
2173,ajustar abordagens,9,Adaptabilidade,0.99,matched,ai_rerank
2165,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
2163,google cloud services,67,Google Cloud Platform,0.99,matched,ai_rerank
2159,adaptação a mudanças,9,Adaptabilidade,0.99,matched,ai_rerank
922,ETL,52,ETL e ELT,0.99,matched,ai_rerank
2108,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
2188,bash scripting,38,Bash e Shell Script,0.99,matched,ai_rerank
2058,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
1035,workshop facilitation,20,Facilitação,0.99,matched,ai_rerank
2131,google cloud services,67,Google Cloud Platform,0.99,matched,ai_rerank
2123,BI dashboards,76,Power BI,0.99,matched,ai_rerank
1234,Postgres,58,PostgreSQL,0.99,matched,ai_rerank
1928,gerenciamento de pessoas,1,Gestão de Pessoas,0.99,matched,ai_rerank
1907,Postgres,58,PostgreSQL,0.99,matched,ai_rerank
1891,direção técnica,25,Liderança Técnica,0.99,matched,ai_rerank
2014,efetividade organizacional,96,Desenvolvimento Organizacional,0.99,matched,ai_rerank
2097,assumir riscos,30,Empreendedorismo,0.99,matched,ai_rerank
1160,CD pipeline,65,CI/CD,0.99,matched,ai_rerank
1158,gerenciar mudanças,28,Gestão de Mudanças,0.99,matched,ai_rerank
1132,tabelas dinâmicas,78,Excel Avançado,0.99,matched,ai_rerank
1128,bigquery gcp,67,Google Cloud Platform,0.99,matched,ai_rerank
2035,end-to-end tests,73,Testes Automatizados,0.99,matched,ai_rerank
1886,llm development langchain,83,LangChain,0.99,matched,ai_rerank
1988,direção técnica,25,Liderança Técnica,0.99,matched,ai_rerank
36,trabalho colaborativo,13,Colaboração,0.99,matched,ai_rerank
3020,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
2890,llm development langchain,83,LangChain,0.99,matched,ai_rerank
2965,power bi service,76,Power BI,0.99,matched,ai_rerank
2952,ciclo de performance,97,Gestão de Desempenho,0.99,matched,ai_rerank
2940,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
2934,bigquery gcp,67,Google Cloud Platform,0.99,matched,ai_rerank
2930,ajustar abordagens,9,Adaptabilidade,0.99,matched,ai_rerank
2921,testes de hipótese,49,Estatística Aplicada,0.99,matched,ai_rerank
2918,banco de documentos,59,MongoDB,1.0,matched,ai_rerank
2951,exploração de dados,39,Análise de Dados,1.0,matched,ai_rerank
2964,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
2859,regulação,94,Compliance e Regulação,1.0,matched,ai_rerank
2861,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank
2868,pensamento analítico,6,Pensamento Crítico,1.0,matched,ai_rerank
2872,comunicação profissional,23,Escrita Profissional,1.0,matched,ai_rerank
2892,Apache Spark,81,Spark,1.0,matched,ai_rerank
2897,OKR framework,90,OKRs,1.0,matched,ai_rerank
1547,entrega contínua,65,CI/CD,1.0,matched,ai_rerank
1557,automação shell,38,Bash e Shell Script,1.0,matched,ai_rerank
43,modelos de embedding,44,Embeddings e Busca Vetorial,1.0,matched,ai_rerank
58,gerenciamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
69,mentalidade de dono,30,Empreendedorismo,1.0,matched,ai_rerank
79,orquestração de workflows,53,Orquestração de Pipelines,1.0,matched,ai_rerank
81,visualização de dados,33,R,1.0,matched,ai_rerank
82,promover cultura,100,Cultura Organizacional,1.0,matched,ai_rerank
85,aprendizado não supervisionado,40,Machine Learning,1.0,matched,ai_rerank
92,mudança organizacional,28,Gestão de Mudanças,1.0,matched,ai_rerank
95,busca vetorial,44,Embeddings e Busca Vetorial,1.0,matched,ai_rerank
2966,NoSQL MongoDB,59,MongoDB,1.0,matched,ai_rerank
2983,consistência de dados,55,Modelagem de Dados,1.0,matched,ai_rerank
2985,mediação de conflitos,3,Resolução de Conflitos,1.0,matched,ai_rerank
1982,amazon web services,66,AWS,1.0,matched,ai_rerank
1989,langchain chains,83,LangChain,1.0,matched,ai_rerank
1992,queries de banco de dados,59,MongoDB,1.0,matched,ai_rerank
1178,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
1180,redes neurais,41,Deep Learning,1.0,matched,ai_rerank
1187,métricas de modelos,46,Avaliação de Modelos,1.0,matched,ai_rerank
1188,roadmap de produto,87,Gestão de Produto,1.0,matched,ai_rerank
1191,trabalho em equipe,1,Gestão de Pessoas,1.0,matched,ai_rerank
1197,spring boot,34,Java,1.0,matched,ai_rerank
1200,Amazon Web Services,66,AWS,1.0,matched,ai_rerank
1202,modelos financeiros,92,Modelagem Financeira,1.0,matched,ai_rerank
1205,mudança organizacional,28,Gestão de Mudanças,1.0,matched,ai_rerank
1882,extração de dados,51,Engenharia de Dados,1.0,matched,ai_rerank
1884,estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
1125,análise de séries temporais,47,Séries Temporais,1.0,matched,ai_rerank
1133,storytelling de dados,21,Storytelling com Dados,1.0,matched,ai_rerank
1138,priorizar tarefas,10,Gestão do Tempo,1.0,matched,ai_rerank
1154,liderar tecnicamente,25,Liderança Técnica,1.0,matched,ai_rerank
1163,comunicação profissional,23,Escrita Profissional,1.0,matched,ai_rerank
1165,métricas de modelos,46,Avaliação de Modelos,1.0,matched,ai_rerank
1966,avaliação de LLMs em produção,46,Avaliação de Modelos,1.0,matched,ai_rerank
1967,banco NoSQL,59,MongoDB,1.0,matched,ai_rerank
1969,análise estatística,33,R,1.0,matched,ai_rerank
1973,análise estatística,33,R,1.0,matched,ai_rerank
1974,visão estratégica de produto,14,Visão de Produto,1.0,matched,ai_rerank
2072,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank
2083,redes neurais,41,Deep Learning,1.0,matched,ai_rerank
2087,capacidade de aprendizagem,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank
2094,visualização de dados,33,R,1.0,matched,ai_rerank
2096,modelagem estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
1084,APIs com FastAPI,62,FastAPI,1.0,matched,ai_rerank
1088,dbt transformations,80,dbt,1.0,matched,ai_rerank
1094,facilitar workshops,20,Facilitação,1.0,matched,ai_rerank
1114,alinhar expectativas,26,Gestão de Stakeholders,1.0,matched,ai_rerank
1994,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank
2008,ML flow,84,MLflow,1.0,matched,ai_rerank
2015,dados em tempo real,54,Streaming de Dados,1.0,matched,ai_rerank
2020,tableau dashboards,77,Tableau,1.0,matched,ai_rerank
2031,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank
1895,identificar causas raiz,7,Resolução de Problemas,1.0,matched,ai_rerank
1899,planejamento de longo prazo,27,Planejamento Estratégico,1.0,matched,ai_rerank
1909,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank
1916,python fastapi,62,FastAPI,1.0,matched,ai_rerank
1917,serviços AWS,66,AWS,1.0,matched,ai_rerank
1218,adoção de mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
1235,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
1236,gestão de performance,97,Gestão de Desempenho,1.0,matched,ai_rerank
1237,alinhar expectativas,26,Gestão de Stakeholders,1.0,matched,ai_rerank
1245,java backend,34,Java,1.0,matched,ai_rerank
1251,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank
1263,scala programming,37,Scala,1.0,matched,ai_rerank
2124,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank
2129,desenvolvimento java,34,Java,1.0,matched,ai_rerank
2136,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
2142,programas de aprendizado,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank
2155,feedback de desempenho,97,Gestão de Desempenho,1.0,matched,ai_rerank
1057,banco de dados vetorial,44,Embeddings e Busca Vetorial,1.0,matched,ai_rerank
1059,arquitetura de dados,60,Redis,1.0,matched,ai_rerank
1062,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
1071,consultas SQL,32,SQL,1.0,matched,ai_rerank
1077,definição de OKRs,90,OKRs,1.0,matched,ai_rerank
2049,liderança de engenharia,25,Liderança Técnica,1.0,matched,ai_rerank
2059,java backend,34,Java,1.0,matched,ai_rerank
2178,roadmap de produto,87,Gestão de Produto,1.0,matched,ai_rerank
2186,facilitar workshops,20,Facilitação,1.0,matched,ai_rerank
965,java backend,34,Java,1.0,matched,ai_rerank
968,scala programming,37,Scala,1.0,matched,ai_rerank
971,orquestração de workflows,53,Orquestração de Pipelines,1.0,matched,ai_rerank
989,relatórios power bi,76,Power BI,1.0,matched,ai_rerank
996,visão estratégica de produto,14,Visão de Produto,1.0,matched,ai_rerank
1000,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
1004,inferência estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
1018,consistência de dados,55,Modelagem de Dados,1.0,matched,ai_rerank
2100,pensamento analítico,6,Pensamento Crítico,1.0,matched,ai_rerank
2106,gerenciamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
2113,comunicação escrita,23,Escrita Profissional,1.0,matched,ai_rerank
2120,aplicações com LLM,83,LangChain,1.0,matched,ai_rerank
2219,extração de dados,51,Engenharia de Dados,1.0,matched,ai_rerank
919,planejamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
927,python fastapi,62,FastAPI,1.0,matched,ai_rerank
937,visualização de dados,33,R,1.0,matched,ai_rerank
940,indicadores financeiros,91,Análise Financeira,1.0,matched,ai_rerank
941,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
953,liderança de equipes,25,Liderança Técnica,1.0,matched,ai_rerank
954,linguagem R,33,R,1.0,matched,ai_rerank
2167,comunicação clara,2,Comunicação Assertiva,1.0,matched,ai_rerank
2170,risco operacional,93,Gestão de Riscos,1.0,matched,ai_rerank
2177,frontend javascript,35,JavaScript,1.0,matched,ai_rerank
1850,aprendizagem contínua,12,Aprendizado Contínuo,1.0,matched,ai_rerank
1854,projeções financeiras,92,Modelagem Financeira,1.0,matched,ai_rerank
1856,hugging face models,86,Hugging Face,1.0,matched,ai_rerank
1859,testes de integração,73,Testes Automatizados,1.0,matched,ai_rerank
1861,arquitetura de sistemas,74,Arquitetura de Software,1.0,matched,ai_rerank
1866,processamento em tempo real,54,Streaming de Dados,1.0,matched,ai_rerank
1873,regulação,94,Compliance e Regulação,1.0,matched,ai_rerank
1773,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1815,indicadores financeiros,91,Análise Financeira,1.0,matched,ai_rerank
1817,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank
2269,aplicações com LLM,83,LangChain,1.0,matched,ai_rerank
2270,resistência a mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
864,modelagem relacional,55,Modelagem de Dados,1.0,matched,ai_rerank
868,processamento de texto,42,Processamento de Linguagem Natural,1.0,matched,ai_rerank
884,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
885,práticas ágeis,19,Metodologias Ágeis,1.0,matched,ai_rerank
914,negociação estratégica,5,Negociação,1.0,matched,ai_rerank
916,comunicação de feedbacks,2,Comunicação Assertiva,1.0,matched,ai_rerank
2195,modelos de ML,84,MLflow,1.0,matched,ai_rerank
2197,liderança de engenharia,25,Liderança Técnica,1.0,matched,ai_rerank
2200,API com python fastapi,62,FastAPI,1.0,matched,ai_rerank
2213,langchain memory,83,LangChain,1.0,matched,ai_rerank
2215,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
2285,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
2286,execução de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
2307,cenários financeiros,92,Modelagem Financeira,1.0,matched,ai_rerank
808,testes A/B,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
809,ML flow,84,MLflow,1.0,matched,ai_rerank
826,modelagem estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
828,arquitetura de dados,60,Redis,1.0,matched,ai_rerank
830,mlflow models,84,MLflow,1.0,matched,ai_rerank
837,identificar causas raiz,7,Resolução de Problemas,1.0,matched,ai_rerank
843,conduzir workshops,20,Facilitação,1.0,matched,ai_rerank
852,facilitar workshops,20,Facilitação,1.0,matched,ai_rerank
2235,pipelines de dados,51,Engenharia de Dados,1.0,matched,ai_rerank
2254,comunicar dados,21,Storytelling com Dados,1.0,matched,ai_rerank
2262,liderança de equipes,25,Liderança Técnica,1.0,matched,ai_rerank
2344,construção de pipelines,51,Engenharia de Dados,1.0,matched,ai_rerank
734,visão estratégica de produto,14,Visão de Produto,1.0,matched,ai_rerank
738,performance de modelos,55,Modelagem de Dados,1.0,matched,ai_rerank
749,transformação organizacional,28,Gestão de Mudanças,1.0,matched,ai_rerank
769,redes neurais profundas,41,Deep Learning,1.0,matched,ai_rerank
771,desenvolvimento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
775,proteção de dados,71,Segurança de Dados,1.0,matched,ai_rerank
783,scripts bash,38,Bash e Shell Script,1.0,matched,ai_rerank
785,aprendizagem contínua,12,Aprendizado Contínuo,1.0,matched,ai_rerank
795,roadmap de produto,87,Gestão de Produto,1.0,matched,ai_rerank
2274,redis cache,60,Redis,1.0,matched,ai_rerank
2275,transformação de dados,80,dbt,1.0,matched,ai_rerank
2278,decisões baseadas em dados,15,Orientação a Dados,1.0,matched,ai_rerank
2283,conduzir negociações,5,Negociação,1.0,matched,ai_rerank
1818,pesquisa com usuários,88,UX Research,1.0,matched,ai_rerank
1821,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank
1283,dados em tempo real,54,Streaming de Dados,1.0,matched,ai_rerank
1291,engenheiro de dados,51,Engenharia de Dados,1.0,matched,ai_rerank
1298,risco operacional,93,Gestão de Riscos,1.0,matched,ai_rerank
1304,liderar tecnicamente,25,Liderança Técnica,1.0,matched,ai_rerank
1740,conduzir workshops,20,Facilitação,1.0,matched,ai_rerank
1743,processamento em tempo real,54,Streaming de Dados,1.0,matched,ai_rerank
1761,adoção de mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
2385,entender o produto,14,Visão de Produto,1.0,matched,ai_rerank
2390,arquitetura de dados,60,Redis,1.0,matched,ai_rerank
2400,testes unitários,73,Testes Automatizados,1.0,matched,ai_rerank
2403,kubernetes deployment,64,Kubernetes,1.0,matched,ai_rerank
696,decisões baseadas em dados,15,Orientação a Dados,1.0,matched,ai_rerank
725,gerenciar projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
2314,identificar oportunidades,30,Empreendedorismo,1.0,matched,ai_rerank
2315,planejamento de longo prazo,27,Planejamento Estratégico,1.0,matched,ai_rerank
2316,classificação de imagens,48,Visão Computacional,1.0,matched,ai_rerank
2322,aws services,66,AWS,1.0,matched,ai_rerank
2328,conduzir negociações,5,Negociação,1.0,matched,ai_rerank
2342,javascript frontend,35,JavaScript,1.0,matched,ai_rerank
2439,experiment design,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
663,similaridade semântica,44,Embeddings e Busca Vetorial,1.0,matched,ai_rerank
667,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank
668,aprendizado de máquina,40,Machine Learning,1.0,matched,ai_rerank
669,avaliação de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
671,trabalho em equipe,1,Gestão de Pessoas,1.0,matched,ai_rerank
677,automação de testes,73,Testes Automatizados,1.0,matched,ai_rerank
680,modelagem estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
