new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used
728,python scripting,62,FastAPI,0.81,matched,ai_rerank
729,trabalho independente,—,—,0.12,no_match,insufficient_confidence
730,dimensional modeling,55,Modelagem de Dados,0.84,matched,ai_rerank
731,user stories,—,—,0.1,no_match,insufficient_confidence
732,análise de fluxo de caixa,—,—,0.01,no_match,insufficient_confidence
733,comunicação transparente,—,—,0.14,no_match,insufficient_confidence
734,visão estratégica de produto,14,Visão de Produto,0.98,matched,ai_rerank
735,information security,71,Segurança de Dados,0.98,matched,ai_rerank
736,merge,—,—,0.15,no_match,insufficient_confidence
737,vontade de aprender,—,—,0.09,no_match,insufficient_confidence
738,performance de modelos,45,Engenharia de Features,0.67,matched,ai_rerank
739,resolução de conflitos,3,Resolução de Conflitos,1.0,matched,fuzzy_match
740,big data spark,81,Spark,1.0,matched,ai_rerank
741,HuggingFace,86,Hugging Face,1.0,matched,fuzzy_match
742,organizational effectiveness,96,Desenvolvimento Organizacional,0.53,matched,ai_rerank
743,Git,—,—,0.15,no_match,insufficient_confidence
744,postgres,58,PostgreSQL,0.95,matched,ai_rerank
745,presenting to stakeholders,—,—,0.08,no_match,insufficient_confidence
746,negotiation,5,Negociação,0.98,matched,ai_rerank
747,kubectl,—,—,0.37,no_match,insufficient_confidence
748,good writing,—,—,0.43,no_match,insufficient_confidence
749,transformação organizacional,28,Gestão de Mudanças,0.81,matched,ai_rerank
750,kafka,54,Streaming de Dados,0.76,matched,ai_rerank
751,mediation skills,24,Mentoria,0.84,matched,ai_rerank
752,falar em público,—,—,0.14,no_match,insufficient_confidence
753,autogestão,11,Autogestão,1.0,matched,fuzzy_match
754,espírito de equipe,—,—,0.09,no_match,insufficient_confidence
755,liderança de time,10,Gestão do Tempo,0.65,matched,ai_rerank
756,talent sourcing,—,—,0.07,no_match,insufficient_confidence
757,ggplot2,—,—,0.02,no_match,insufficient_confidence
758,gestão de talentos,—,—,0.07,no_match,insufficient_confidence
759,financial scenarios,92,Modelagem Financeira,0.59,matched,ai_rerank
760,insights communication,2,Comunicação Assertiva,0.97,matched,ai_rerank
761,critical decision making,6,Pensamento Crítico,0.93,matched,ai_rerank
762,machine learning engineer,40,Machine Learning,1.0,matched,ai_rerank
763,HuggingFace,86,Hugging Face,1.0,matched,fuzzy_match
764,comunicação verbal,—,—,0.24,no_match,insufficient_confidence
765,apresentar ideias,—,—,0.17,no_match,insufficient_confidence
766,planejamento empresarial,—,—,0.44,no_match,insufficient_confidence
767,commits,—,—,0.1,no_match,insufficient_confidence
768,Terraform,—,—,0.31,no_match,insufficient_confidence
769,redes neurais profundas,41,Deep Learning,1.0,matched,ai_rerank
770,gerenciar prazos,10,Gestão do Tempo,0.85,matched,ai_rerank
771,desenvolvimento de pessoas,—,—,0.43,no_match,insufficient_confidence
772,innovative solutions,29,Inovação,0.58,matched,ai_rerank
773,data manipulation,—,—,0.3,no_match,insufficient_confidence
774,JAVA,34,Java,1.0,matched,fuzzy_match
775,proteção de dados,71,Segurança de Dados,0.95,matched,ai_rerank
776,gestão de mudanças,28,Gestão de Mudanças,1.0,matched,fuzzy_match
777,intellectual curiosity,—,—,0.09,no_match,insufficient_confidence
778,análise de demonstrativos,91,Análise Financeira,0.6,matched,ai_rerank
779,making decisions,8,Tomada de Decisão,0.93,matched,ai_rerank
780,design de sistemas,—,—,0.03,no_match,insufficient_confidence
781,kafka,54,Streaming de Dados,0.76,matched,ai_rerank
782,fórmulas excel,—,—,0.25,no_match,insufficient_confidence
783,scripts bash,38,Bash e Shell Script,1.0,matched,ai_rerank
784,descriptive analytics,—,—,0.39,no_match,insufficient_confidence
785,aprendizagem contínua,12,Aprendizado Contínuo,0.99,matched,ai_rerank
786,adaptive mindset,9,Adaptabilidade,0.57,matched,ai_rerank
787,negociação de salários,—,—,0.01,no_match,insufficient_confidence
788,JS,—,—,0.32,no_match,insufficient_confidence
789,disruptive thinking,—,—,0.04,no_match,insufficient_confidence
790,emotional resilience,4,Inteligência Emocional,0.56,matched,ai_rerank
791,code review,—,—,0.5,no_match,insufficient_confidence
792,Excel,78,Excel Avançado,0.51,matched,ai_rerank
793,liderança humana,—,—,0.35,no_match,insufficient_confidence
794,mentorship skills,24,Mentoria,0.89,matched,ai_rerank
795,roadmap de produto,87,Gestão de Produto,0.83,matched,ai_rerank
796,js,—,—,0.32,no_match,insufficient_confidence
797,mlflow,84,MLflow,1.0,matched,fuzzy_match
798,privacidade de dados,71,Segurança de Dados,0.66,matched,ai_rerank
799,tableau public,—,—,0.06,no_match,insufficient_confidence
800,SQL queries,32,SQL,0.85,matched,ai_rerank
801,learning new skills,12,Aprendizado Contínuo,0.98,matched,ai_rerank
802,soluções inovadoras,—,—,0.4,no_match,insufficient_confidence
803,cli scripting,—,—,0.05,no_match,insufficient_confidence
804,microservices architecture,75,Microsserviços,1.0,matched,ai_rerank
805,HuggingFace,86,Hugging Face,1.0,matched,fuzzy_match
806,model evaluation,46,Avaliação de Modelos,1.0,matched,ai_rerank
807,planilhas,77,Tableau,0.8,matched,ai_rerank
808,testes A/B,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
809,ML flow,84,MLflow,1.0,matched,ai_rerank
810,mentalidade data-driven,—,—,0.3,no_match,insufficient_confidence
811,critical evaluation,—,—,0.27,no_match,insufficient_confidence
812,compliance program,94,Compliance e Regulação,0.61,matched,ai_rerank
813,microsserviços,75,Microsserviços,1.0,matched,fuzzy_match
814,BI reports,76,Power BI,0.99,matched,ai_rerank
815,problem-solving,7,Resolução de Problemas,1.0,matched,ai_rerank
816,strategic negotiation,5,Negociação,0.99,matched,ai_rerank
817,emotional maturity,—,—,0.05,no_match,insufficient_confidence
818,autonomia,11,Autogestão,0.73,matched,ai_rerank
819,deep learning development,41,Deep Learning,1.0,matched,ai_rerank
820,negotiating disagreements,3,Resolução de Conflitos,0.97,matched,ai_rerank
821,pg,—,—,0.17,no_match,insufficient_confidence
822,pg,—,—,0.17,no_match,insufficient_confidence
823,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
824,commits,—,—,0.1,no_match,insufficient_confidence
825,tableau,77,Tableau,1.0,matched,fuzzy_match
826,modelagem estatística,49,Estatística Aplicada,0.66,matched,ai_rerank
827,macros excel,—,—,0.03,no_match,insufficient_confidence
828,arquitetura de dados,56,Data Warehouse,0.73,matched,ai_rerank
829,excel avançado,78,Excel Avançado,1.0,matched,fuzzy_match
830,mlflow models,84,MLflow,1.0,matched,ai_rerank
831,spark dataframes,81,Spark,0.95,matched,ai_rerank
832,datadog,—,—,0.27,no_match,insufficient_confidence
833,jenkins,—,—,0.05,no_match,insufficient_confidence
834,sql,32,SQL,1.0,matched,fuzzy_match
835,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank
836,conflict mitigation,3,Resolução de Conflitos,0.98,matched,ai_rerank
837,identificar causas raiz,7,Resolução de Problemas,0.98,matched,ai_rerank
838,pipeline de ML,85,Langfuse,0.89,matched,ai_rerank
839,next.js,—,—,0.1,no_match,insufficient_confidence
840,pensamento lógico,—,—,0.27,no_match,insufficient_confidence
841,expressing ideas clearly,2,Comunicação Assertiva,0.99,matched,ai_rerank
842,empatia,—,—,0.23,no_match,insufficient_confidence
843,conduzir workshops,20,Facilitação,0.98,matched,ai_rerank
844,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank
845,estatística com R,33,R,0.98,matched,ai_rerank
846,org development,—,—,0.17,no_match,insufficient_confidence
847,understanding customers,16,Foco no Cliente,0.98,matched,ai_rerank
848,logging,—,—,0.18,no_match,insufficient_confidence
849,negotiation skills,5,Negociação,0.99,matched,ai_rerank
850,event-driven data,—,—,0.06,no_match,insufficient_confidence
851,MapReduce,—,—,0.09,no_match,insufficient_confidence
852,facilitar workshops,20,Facilitação,0.98,matched,ai_rerank
853,excel,78,Excel Avançado,0.51,matched,ai_rerank
854,handling disagreements,3,Resolução de Conflitos,0.95,matched,ai_rerank
855,aligning expectations,26,Gestão de Stakeholders,0.81,matched,ai_rerank
856,estatística descritiva,—,—,0.11,no_match,insufficient_confidence
857,monitoramento e observabilidade,70,Monitoramento e Observabilidade,1.0,matched,fuzzy_match
858,sourcing de talentos,—,—,0.04,no_match,insufficient_confidence
859,hiring,95,Recrutamento e Seleção,0.69,matched,ai_rerank
860,objectives and key results,—,—,0.27,no_match,insufficient_confidence
861,organizational values,—,—,0.28,no_match,insufficient_confidence
862,liderança de colaboradores,1,Gestão de Pessoas,0.54,matched,ai_rerank
863,design thinking,89,Design Thinking,1.0,matched,fuzzy_match
864,modelagem relacional,55,Modelagem de Dados,0.81,matched,ai_rerank
865,clustering,—,—,0.27,no_match,insufficient_confidence
866,document writing,—,—,0.19,no_match,insufficient_confidence
867,gitlab CI,—,—,0.07,no_match,insufficient_confidence
868,processamento de texto,42,Processamento de Linguagem Natural,0.73,matched,ai_rerank
869,data architecture,56,Data Warehouse,0.86,matched,ai_rerank
870,autoconsciência emocional,—,—,0.2,no_match,insufficient_confidence
871,data security,71,Segurança de Dados,0.99,matched,ai_rerank
872,controle de versão,—,—,0.03,no_match,insufficient_confidence
873,People Management,1,Gestão de Pessoas,1.0,matched,ai_rerank
874,setting strategy,—,—,0.1,no_match,insufficient_confidence
875,Redis,60,Redis,1.0,matched,fuzzy_match
876,Scala,37,Scala,1.0,matched,fuzzy_match
877,SQL postgres,58,PostgreSQL,1.0,matched,ai_rerank
878,regulatory compliance,94,Compliance e Regulação,1.0,matched,ai_rerank
879,estratégia de branches,—,—,0.04,no_match,insufficient_confidence
880,cliente em primeiro lugar,—,—,0.1,no_match,insufficient_confidence
881,deep learning development,41,Deep Learning,1.0,matched,ai_rerank
882,bash,38,Bash e Shell Script,0.9,matched,ai_rerank
883,análise de balanço,—,—,0.12,no_match,insufficient_confidence
884,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
885,práticas ágeis,19,Metodologias Ágeis,0.98,matched,ai_rerank
886,candidate selection,95,Recrutamento e Seleção,0.77,matched,ai_rerank
887,normalização de dados,—,—,0.06,no_match,insufficient_confidence
888,tensorflow,—,—,0.08,no_match,insufficient_confidence
889,real-time processing,54,Streaming de Dados,0.95,matched,ai_rerank
890,SQS,32,SQL,0.72,matched,ai_rerank
891,emotional self-regulation,—,—,0.44,no_match,insufficient_confidence
892,aprendizado autodidata,12,Aprendizado Contínuo,0.55,matched,ai_rerank
893,project oversight,—,—,0.25,no_match,insufficient_confidence
894,data wrangling,54,Streaming de Dados,0.93,matched,ai_rerank
895,modelagem de dados,55,Modelagem de Dados,1.0,matched,fuzzy_match
896,product sense,14,Visão de Produto,0.92,matched,ai_rerank
897,decision making,8,Tomada de Decisão,0.98,matched,ai_rerank
898,aquisição de talentos,—,—,0.13,no_match,insufficient_confidence
899,UX research,88,UX Research,1.0,matched,fuzzy_match
900,postgresql,58,PostgreSQL,1.0,matched,fuzzy_match
901,alerting,—,—,0.09,no_match,insufficient_confidence
902,postgresql,58,PostgreSQL,1.0,matched,fuzzy_match
903,corporate training,—,—,0.23,no_match,insufficient_confidence
904,gestão de pessoas,1,Gestão de Pessoas,1.0,matched,fuzzy_match
905,Employer Branding,99,Employer Branding,1.0,matched,fuzzy_match
906,real-time data,54,Streaming de Dados,0.75,matched,ai_rerank
907,design sprint,—,—,0.04,no_match,insufficient_confidence
908,orientar pessoas,24,Mentoria,0.83,matched,ai_rerank
909,team building,—,—,0.24,no_match,insufficient_confidence
910,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank
911,aws infrastructure,66,AWS,0.98,matched,ai_rerank
912,time series analysis,47,Séries Temporais,1.0,matched,ai_rerank
913,programação em R,—,—,0.28,no_match,insufficient_confidence
914,negociação estratégica,5,Negociação,1.0,matched,ai_rerank
915,saber se comunicar,—,—,0.1,no_match,insufficient_confidence
916,comunicação de feedbacks,2,Comunicação Assertiva,0.98,matched,ai_rerank
917,gestão das próprias emoções,4,Inteligência Emocional,0.99,matched,ai_rerank
918,meeting facilitation,20,Facilitação,0.99,matched,ai_rerank
919,planejamento de projetos,18,Gestão de Projetos,0.84,matched,ai_rerank
920,ARIMA,—,—,0.09,no_match,insufficient_confidence
921,transformações dbt,80,dbt,1.0,matched,ai_rerank
922,ETL,52,ETL e ELT,0.99,matched,ai_rerank
923,cultura e clima,—,—,0.02,no_match,insufficient_confidence
924,raciocínio lógico,—,—,0.12,no_match,insufficient_confidence
925,excel avançado,78,Excel Avançado,1.0,matched,fuzzy_match
926,gerenciar prazos,10,Gestão do Tempo,0.85,matched,ai_rerank
927,python fastapi,62,FastAPI,1.0,matched,ai_rerank
928,pull request,—,—,0.01,no_match,insufficient_confidence
929,employer marketing,99,Employer Branding,0.99,matched,ai_rerank
930,meeting facilitation,20,Facilitação,0.99,matched,ai_rerank
931,inovação,29,Inovação,1.0,matched,fuzzy_match
932,decision analysis,8,Tomada de Decisão,0.9,matched,ai_rerank
933,terraform,—,—,0.31,no_match,insufficient_confidence
934,entrevistas de emprego,—,—,0.05,no_match,insufficient_confidence
935,monitoramento e observabilidade,70,Monitoramento e Observabilidade,1.0,matched,fuzzy_match
936,prompt tracking,85,Langfuse,0.79,matched,ai_rerank
937,visualização de dados,—,—,0.39,no_match,insufficient_confidence
938,python developer,31,Python,1.0,matched,ai_rerank
939,computer vision,48,Visão Computacional,1.0,matched,ai_rerank
940,indicadores financeiros,—,—,0.36,no_match,insufficient_confidence
941,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
942,agile methodologies,19,Metodologias Ágeis,1.0,matched,ai_rerank
943,gestão de stakeholders,26,Gestão de Stakeholders,1.0,matched,fuzzy_match
944,microsoft excel,78,Excel Avançado,0.95,matched,ai_rerank
945,grafana,—,—,0.14,no_match,insufficient_confidence
946,career mentoring,24,Mentoria,0.68,matched,ai_rerank
947,generative AI,—,—,0.08,no_match,insufficient_confidence
948,bigquery,—,—,0.23,no_match,insufficient_confidence
949,openai api,—,—,0.13,no_match,insufficient_confidence
950,PBI,91,Análise Financeira,0.51,matched,ai_rerank
951,validação cruzada,—,—,0.0,no_match,insufficient_confidence
952,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank
953,liderança de equipes,1,Gestão de Pessoas,0.95,matched,ai_rerank
954,linguagem R,33,R,1.0,matched,ai_rerank
955,strategic mindset,17,Pensamento Estratégico,0.99,matched,ai_rerank
956,fine-tuning,—,—,0.26,no_match,insufficient_confidence
957,IA generativa,—,—,0.06,no_match,insufficient_confidence
958,ML pipeline,85,Langfuse,0.97,matched,ai_rerank
959,shell automation,38,Bash e Shell Script,0.62,matched,ai_rerank
960,CNN,—,—,0.32,no_match,insufficient_confidence
961,design técnico,—,—,0.29,no_match,insufficient_confidence
962,statistical analysis,39,Análise de Dados,0.72,matched,ai_rerank
963,team culture,—,—,0.13,no_match,insufficient_confidence
964,comunicar insights,21,Storytelling com Dados,0.95,matched,ai_rerank
965,java backend,34,Java,1.0,matched,ai_rerank
966,model metrics,46,Avaliação de Modelos,0.96,matched,ai_rerank
967,excel avançado,78,Excel Avançado,1.0,matched,fuzzy_match
968,scala programming,37,Scala,1.0,matched,ai_rerank
969,MLflow,84,MLflow,1.0,matched,fuzzy_match
970,object detection,—,—,0.05,no_match,insufficient_confidence
971,orquestração de workflows,—,—,0.29,no_match,insufficient_confidence
972,retrospectiva,—,—,0.13,no_match,insufficient_confidence
973,looker reports,79,Looker,0.64,matched,ai_rerank
974,Scala,37,Scala,1.0,matched,fuzzy_match
975,PSQL,—,—,0.39,no_match,insufficient_confidence
976,access control,—,—,0.06,no_match,insufficient_confidence
977,k8s cluster,—,—,0.02,no_match,insufficient_confidence
978,complex problem solving,7,Resolução de Problemas,0.95,matched,ai_rerank
979,collaboration,13,Colaboração,1.0,matched,ai_rerank
980,data storytelling,21,Storytelling com Dados,1.0,matched,ai_rerank
981,ML pipeline,85,Langfuse,0.97,matched,ai_rerank
982,planejamento anual,—,—,0.01,no_match,insufficient_confidence
983,data build tool,—,—,0.4,no_match,insufficient_confidence
984,emotional management,4,Inteligência Emocional,0.84,matched,ai_rerank
985,design centrado no humano,—,—,0.06,no_match,insufficient_confidence
986,empatia com o cliente,—,—,0.03,no_match,insufficient_confidence
987,financial analysis,91,Análise Financeira,1.0,matched,ai_rerank
988,tableau,77,Tableau,1.0,matched,fuzzy_match
989,relatórios power bi,76,Power BI,1.0,matched,ai_rerank
990,logical thinking,6,Pensamento Crítico,0.75,matched,ai_rerank
991,facilitation techniques,20,Facilitação,0.66,matched,ai_rerank
992,NLP,42,Processamento de Linguagem Natural,0.95,matched,ai_rerank
993,looker studio,79,Looker,0.94,matched,ai_rerank
994,model evaluation,46,Avaliação de Modelos,1.0,matched,ai_rerank
995,data ingestion,54,Streaming de Dados,0.78,matched,ai_rerank
996,visão estratégica de produto,14,Visão de Produto,0.98,matched,ai_rerank
997,automação de build,65,CI/CD,0.61,matched,ai_rerank
998,income statement,—,—,0.01,no_match,insufficient_confidence
999,data security,71,Segurança de Dados,0.99,matched,ai_rerank
1000,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
1001,valores organizacionais,—,—,0.27,no_match,insufficient_confidence
1002,critical evaluation,—,—,0.27,no_match,insufficient_confidence
1003,regulação emocional,—,—,0.04,no_match,insufficient_confidence
1004,inferência estatística,49,Estatística Aplicada,0.72,matched,ai_rerank
1005,regression models,—,—,0.01,no_match,insufficient_confidence
1006,objectives and key results,—,—,0.27,no_match,insufficient_confidence
1007,RCA,—,—,0.18,no_match,insufficient_confidence
1008,cultura de time,—,—,0.02,no_match,insufficient_confidence
1009,criptografia,—,—,0.2,no_match,insufficient_confidence
1010,vector databases,44,Embeddings e Busca Vetorial,0.66,matched,ai_rerank
1011,feature selection,—,—,0.08,no_match,insufficient_confidence
1012,pensar como PM,—,—,0.11,no_match,insufficient_confidence
1013,facilitação,20,Facilitação,1.0,matched,fuzzy_match
1014,azure services,68,Azure,1.0,matched,ai_rerank
1015,pensamento estratégico,17,Pensamento Estratégico,1.0,matched,fuzzy_match
1016,decisão estratégica,17,Pensamento Estratégico,0.98,matched,ai_rerank
1017,entrepreneurial thinking,30,Empreendedorismo,0.87,matched,ai_rerank
1018,consistência de dados,57,Qualidade de Dados,0.5,matched,ai_rerank
1019,Langfuse,85,Langfuse,1.0,matched,fuzzy_match
1020,entrepreneurial mindset,30,Empreendedorismo,0.86,matched,ai_rerank
1021,web services,66,AWS,0.93,matched,ai_rerank
1022,database queries,—,—,0.46,no_match,insufficient_confidence
1023,transformers library,—,—,0.02,no_match,insufficient_confidence
1024,reconhecimento óptico de caracteres,—,—,0.0,no_match,insufficient_confidence
1025,aws RDS,66,AWS,0.85,matched,ai_rerank
1026,objectives and key results,—,—,0.27,no_match,insufficient_confidence
1027,aws lambda,66,AWS,0.77,matched,ai_rerank
1028,valuation,—,—,0.31,no_match,insufficient_confidence
1029,azure ML,68,Azure,0.64,matched,ai_rerank
1030,vue.js,—,—,0.11,no_match,insufficient_confidence
1031,GCP,67,Google Cloud Platform,0.91,matched,ai_rerank
1032,company culture,99,Employer Branding,0.65,matched,ai_rerank
1033,Bash,38,Bash e Shell Script,0.9,matched,ai_rerank
1034,nodejs,—,—,0.17,no_match,insufficient_confidence
1035,workshop facilitation,20,Facilitação,1.0,matched,ai_rerank
1036,test automation,73,Testes Automatizados,1.0,matched,ai_rerank
1037,customer-centric,16,Foco no Cliente,0.93,matched,ai_rerank
1038,SQL analytics,32,SQL,0.93,matched,ai_rerank
1039,tidyverse,—,—,0.11,no_match,insufficient_confidence
1040,vector search,44,Embeddings e Busca Vetorial,0.97,matched,ai_rerank
1041,change communication,—,—,0.1,no_match,insufficient_confidence
1042,DRE,—,—,0.18,no_match,insufficient_confidence
1043,autonomia,11,Autogestão,0.73,matched,ai_rerank
1044,cash flow analysis,—,—,0.03,no_match,insufficient_confidence
1045,pull request,—,—,0.01,no_match,insufficient_confidence
1046,postgresql,58,PostgreSQL,1.0,matched,fuzzy_match
1047,migração de dados,—,—,0.12,no_match,insufficient_confidence
1048,written communication,23,Escrita Profissional,0.91,matched,ai_rerank
1049,maturidade emocional,—,—,0.08,no_match,insufficient_confidence
1050,RAG,—,—,0.42,no_match,insufficient_confidence
1051,learning programs,98,Treinamento e Desenvolvimento,0.85,matched,ai_rerank
1052,project delivery,—,—,0.05,no_match,insufficient_confidence
1053,metrics,—,—,0.23,no_match,insufficient_confidence
1054,gerenciar equipes,1,Gestão de Pessoas,0.97,matched,ai_rerank
1055,eks,—,—,0.19,no_match,insufficient_confidence
1056,azure,68,Azure,1.0,matched,fuzzy_match
1057,banco de dados vetorial,44,Embeddings e Busca Vetorial,0.86,matched,ai_rerank
1058,LangChain,83,LangChain,1.0,matched,fuzzy_match
1059,arquitetura de dados,56,Data Warehouse,0.73,matched,ai_rerank
1060,recruitment,95,Recrutamento e Seleção,0.99,matched,ai_rerank
1061,application performance monitoring,—,—,0.2,no_match,insufficient_confidence
1062,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
1063,LLM deployment,—,—,0.49,no_match,insufficient_confidence
1064,dar feedback,—,—,0.09,no_match,insufficient_confidence
1065,azure machine learning,40,Machine Learning,1.0,matched,fuzzy_match
1066,ELT,52,ETL e ELT,0.99,matched,ai_rerank
1067,design research,88,UX Research,0.98,matched,ai_rerank
1068,snowflake,—,—,0.18,no_match,insufficient_confidence
1069,facilitation skills,20,Facilitação,0.98,matched,ai_rerank
1070,pitch de ideias,—,—,0.02,no_match,insufficient_confidence
1071,consultas SQL,32,SQL,1.0,matched,ai_rerank
1072,FastAPI backend,62,FastAPI,0.64,matched,ai_rerank
1073,agile mindset,—,—,0.07,no_match,insufficient_confidence
1074,azure devops,—,—,0.22,no_match,insufficient_confidence
1075,document writing,—,—,0.19,no_match,insufficient_confidence
1076,administrar conflitos,—,—,0.18,no_match,insufficient_confidence
1077,definição de OKRs,90,OKRs,1.0,matched,ai_rerank
1078,feedback communication,2,Comunicação Assertiva,0.99,matched,ai_rerank
1079,critical analysis,6,Pensamento Crítico,0.99,matched,ai_rerank
1080,agile,—,—,0.29,no_match,insufficient_confidence
1081,technical leadership,25,Liderança Técnica,1.0,matched,ai_rerank
1082,web API,—,—,0.09,no_match,insufficient_confidence
1083,micro services,75,Microsserviços,1.0,matched,ai_rerank
1084,APIs com FastAPI,62,FastAPI,1.0,matched,ai_rerank
1085,recrutamento e seleção,95,Recrutamento e Seleção,1.0,matched,fuzzy_match
1086,business analytics,—,—,0.35,no_match,insufficient_confidence
1087,técnicas de facilitação,20,Facilitação,0.66,matched,ai_rerank
1088,dbt transformations,80,dbt,1.0,matched,ai_rerank
1089,design sprint,—,—,0.04,no_match,insufficient_confidence
1090,building APIs,61,Desenvolvimento de APIs,0.98,matched,ai_rerank
1091,integração de APIs,—,—,0.06,no_match,insufficient_confidence
1092,negociar com clientes,—,—,0.16,no_match,insufficient_confidence
1093,fluxo de caixa descontado,—,—,0.01,no_match,insufficient_confidence
1094,facilitar workshops,20,Facilitação,0.98,matched,ai_rerank
1095,hadoop ecosystem,82,Hadoop,1.0,matched,ai_rerank
1096,falar em público,—,—,0.14,no_match,insufficient_confidence
1097,probabilidade,—,—,0.14,no_match,insufficient_confidence
1098,azure AI,68,Azure,0.91,matched,ai_rerank
1099,visão de longo prazo,—,—,0.08,no_match,insufficient_confidence
1100,project coordination,18,Gestão de Projetos,0.66,matched,ai_rerank
1101,system monitoring,70,Monitoramento e Observabilidade,0.98,matched,ai_rerank
1102,cultura de time,—,—,0.02,no_match,insufficient_confidence
1103,LLM monitoring,85,Langfuse,1.0,matched,ai_rerank
1104,building pipelines,51,Engenharia de Dados,0.83,matched,ai_rerank
1105,product thinking,14,Visão de Produto,1.0,matched,ai_rerank
1106,system design,—,—,0.05,no_match,insufficient_confidence
1107,growth mindset,24,Mentoria,0.74,matched,ai_rerank
1108,acompanhar OKRs,90,OKRs,1.0,matched,ai_rerank
1109,pensamento centrado no usuário,89,Design Thinking,0.99,matched,ai_rerank
1110,model fairness,46,Avaliação de Modelos,0.93,matched,ai_rerank
1111,sprints,—,—,0.08,no_match,insufficient_confidence
1112,aprendizado contínuo,12,Aprendizado Contínuo,1.0,matched,fuzzy_match
1113,cliente em primeiro lugar,—,—,0.1,no_match,insufficient_confidence
1114,alinhar expectativas,26,Gestão de Stakeholders,0.85,matched,ai_rerank
1115,lifelong learning,12,Aprendizado Contínuo,0.97,matched,ai_rerank
1116,schema design,—,—,0.46,no_match,insufficient_confidence
1117,gestão de riscos,93,Gestão de Riscos,1.0,matched,fuzzy_match
1118,analytics engineering,51,Engenharia de Dados,0.82,matched,ai_rerank
1119,REST API,—,—,0.38,no_match,insufficient_confidence
1120,tableau server,—,—,0.13,no_match,insufficient_confidence
1121,extração de features,—,—,0.06,no_match,insufficient_confidence
1122,text processing,42,Processamento de Linguagem Natural,0.94,matched,ai_rerank
1123,indicadores-chave,—,—,0.02,no_match,insufficient_confidence
1124,goals and key results,—,—,0.44,no_match,insufficient_confidence
1125,análise de séries temporais,47,Séries Temporais,1.0,matched,ai_rerank
1126,documentação,—,—,0.12,no_match,insufficient_confidence
1127,scala,37,Scala,1.0,matched,fuzzy_match
1128,bigquery gcp,67,Google Cloud Platform,0.98,matched,ai_rerank
1129,API architecture,—,—,0.36,no_match,insufficient_confidence
1130,fomentar inovação,—,—,0.1,no_match,insufficient_confidence
1131,huggingface transformers,86,Hugging Face,0.85,matched,ai_rerank
1132,tabelas dinâmicas,—,—,0.15,no_match,insufficient_confidence
1133,storytelling de dados,21,Storytelling com Dados,1.0,matched,ai_rerank
1134,image classification,48,Visão Computacional,0.55,matched,ai_rerank
1135,IA generativa,—,—,0.06,no_match,insufficient_confidence
1136,SQL básico,32,SQL,0.62,matched,ai_rerank
1137,SOLID,—,—,0.05,no_match,insufficient_confidence
1138,priorizar tarefas,10,Gestão do Tempo,0.85,matched,ai_rerank
1139,analytical thinking,6,Pensamento Crítico,0.92,matched,ai_rerank
1140,python data,—,—,0.21,no_match,insufficient_confidence
1141,retrospectiva,—,—,0.13,no_match,insufficient_confidence
1142,technical writing,23,Escrita Profissional,0.59,matched,ai_rerank
1143,team leadership,1,Gestão de Pessoas,0.97,matched,ai_rerank
1144,pg,—,—,0.17,no_match,insufficient_confidence
1145,data loading,54,Streaming de Dados,0.51,matched,ai_rerank
1146,design de schema,—,—,0.28,no_match,insufficient_confidence
1147,narrative with data,21,Storytelling com Dados,1.0,matched,ai_rerank
1148,conflict management,3,Resolução de Conflitos,0.86,matched,ai_rerank
1149,execução autônoma,—,—,0.32,no_match,insufficient_confidence
1150,data migration,—,—,0.33,no_match,insufficient_confidence
1151,IaC tools,—,—,0.12,no_match,insufficient_confidence
1152,entrega ágil,—,—,0.11,no_match,insufficient_confidence
1153,applied statistics,49,Estatística Aplicada,1.0,matched,ai_rerank
1154,liderar tecnicamente,25,Liderança Técnica,1.0,matched,ai_rerank
1155,resolução de problemas,7,Resolução de Problemas,1.0,matched,fuzzy_match
1156,ELT,52,ETL e ELT,0.99,matched,ai_rerank
1157,deploy com docker,63,Docker,0.51,matched,ai_rerank
1158,gerenciar mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
1159,entrega de projetos,—,—,0.04,no_match,insufficient_confidence
1160,CD pipeline,65,CI/CD,0.99,matched,ai_rerank
1161,GCP,67,Google Cloud Platform,0.91,matched,ai_rerank
1162,task organization,—,—,0.4,no_match,insufficient_confidence
1163,comunicação profissional,23,Escrita Profissional,0.97,matched,ai_rerank
1164,Git,—,—,0.15,no_match,insufficient_confidence
1165,métricas de modelos,46,Avaliação de Modelos,0.93,matched,ai_rerank
1166,self-starter,—,—,0.22,no_match,insufficient_confidence
